customer_id,customer_name,customer_segment,risk_rating,customer_status,account_count,open_account_count,closed_account_count,total_current_balance,average_current_balance,total_overdraft_limit,negative_balance_account_count,first_account_opened_date,latest_account_opened_date
2948,Kathryn Butler,Student,Low,Active,1,1,0,2686.16,2686.16,300.0,0,2025-01-24,2025-01-24
2949,Brian Wu,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
2950,Gabriel Robinson,Premium,Low,Active,0,0,0,0.0,0.0,0.0,0,,
2951,Carol Taylor,Retail,Low,Active,2,2,0,84909.86,42454.93,10000.0,0,2025-07-27,2025-11-10
2952,Laura Jones,Student,Medium,Inactive,2,2,0,46082.73,23041.37,1000.0,0,2024-08-30,2024-12-31
2953,Christopher Gordon,Retail,Low,Active,1,1,0,53307.63,53307.63,2000.0,0,2025-05-16,2025-05-16
2954,Cynthia Pruitt,Premium,Low,Inactive,4,4,0,346791.61,86697.9,12500.0,0,2024-08-22,2025-08-26
2955,Cynthia Galvan,Retail,Low,Active,1,1,0,65006.17,65006.17,0.0,0,2025-02-07,2025-02-07
2956,Heather Fisher,Retail,Medium,Active,2,2,0,389325.56,194662.78,60000.0,0,2023-12-29,2025-11-05
2957,Mrs. Jocelyn Kennedy,Retail,Very High,Active,0,0,0,0.0,0.0,0.0,0,,
2958,Kendra Villarreal,Premium,High,Inactive,2,2,0,81044.93,40522.47,1000.0,0,2023-05-14,2025-09-30
2959,Erin Brown,Student,Low,Active,2,2,0,49281.72,24640.86,2500.0,0,2023-11-25,2025-01-29
2960,Crystal Beard,Retail,Medium,Active,1,1,0,40850.79,40850.79,50000.0,0,2025-04-15,2025-04-15
2961,Robert Johnson,Retail,Medium,Active,2,2,0,74282.16,37141.08,10000.0,0,2023-11-18,2025-03-16
2962,Amber Moody,Student,Low,Active,0,0,0,0.0,0.0,0.0,0,,
2963,Justin Johnson,Premium,Low,Active,3,3,0,54199.18,18066.39,3000.0,2,2025-01-04,2025-11-04
2964,Audrey Garza,Retail,Low,Active,2,2,0,22821.74,11410.87,1500.0,1,2025-08-05,2025-09-15
2965,Roberto Garcia,Premium,Low,Active,1,1,0,56334.59,56334.59,1000.0,0,2023-10-04,2023-10-04
2966,Matthew Frazier,Business,Medium,Active,3,3,0,94064.59,31354.86,12000.0,1,2023-09-20,2025-05-24
2967,Todd Robertson,Student,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
2968,Amy Barker,Premium,Medium,Active,1,1,0,5730.27,5730.27,500.0,0,2025-04-02,2025-04-02
2969,Hailey Baker,Premium,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
2970,Toni Brown,Retail,Medium,Active,2,2,0,17700.57,8850.29,5500.0,0,2023-08-29,2025-09-18
2971,Melinda Murphy,Retail,Low,Inactive,2,2,0,-2896.24,-1448.12,5500.0,1,2025-10-29,2025-11-07
2972,Leslie Shelton,Retail,High,Active,1,1,0,13708.08,13708.08,0.0,0,2025-02-24,2025-02-24
2973,Caleb Edwards,Retail,Low,Inactive,2,2,0,91623.12,45811.56,1500.0,0,2024-04-13,2025-02-09
2974,Amanda White,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
2975,John Camacho,Student,Low,Active,1,1,0,11415.25,11415.25,5000.0,0,2025-12-12,2025-12-12
2976,Mr. Raymond Simpson,Retail,Very High,Active,3,3,0,129457.94,43152.65,12000.0,0,2025-04-13,2025-10-27
2977,John Phillips,Retail,Low,Active,2,2,0,36085.46,18042.73,7000.0,0,2022-10-24,2022-10-30
2978,Brian Davis,Retail,High,Active,3,3,0,43963.68,14654.56,10000.0,0,2025-06-12,2025-11-21
2979,David Hayden,Retail,Low,Active,3,3,0,43208.48,14402.83,500.0,1,2025-05-23,2025-08-22
2980,Laura Herrera,Retail,Low,Active,5,5,0,289404.65,57880.93,21000.0,1,2025-06-02,2025-10-15
2981,Jennifer Williams,Premium,Medium,Active,1,1,0,69887.99,69887.99,0.0,0,2025-03-16,2025-03-16
2982,James Parker,Retail,Low,Active,1,1,0,49896.66,49896.66,0.0,0,2025-08-10,2025-08-10
2983,Brian Davis,Student,Low,Active,0,0,0,0.0,0.0,0.0,0,,
2984,Kathryn Martinez,Retail,Medium,Active,3,3,0,254844.26,84948.09,50500.0,0,2024-02-25,2025-10-06
2985,John Taylor,Premium,Low,Active,2,2,0,257065.47,128532.74,50000.0,0,2024-08-08,2025-12-31
2986,Jeremy Bennett,Retail,Low,Active,3,3,0,138473.31,46157.77,500.0,0,2025-03-26,2025-11-09
2987,Carolyn Kim,Retail,Low,Active,1,1,0,31795.66,31795.66,500.0,0,2023-12-14,2023-12-14
2988,Lisa Carr,Retail,Medium,Active,1,1,0,47905.46,47905.46,0.0,0,2025-09-02,2025-09-02
2989,David Proctor,Retail,High,Closed,0,0,0,0.0,0.0,0.0,0,,
2990,Scott Fisher,Retail,Low,Active,1,1,0,41936.24,41936.24,500.0,0,2024-07-25,2024-07-25
2991,Raymond Valdez,Retail,Low,Active,2,2,0,27240.72,13620.36,0.0,0,2022-08-06,2024-12-14
2992,Robert Murillo,Premium,Medium,Active,2,2,0,231700.6,115850.3,7000.0,0,2024-10-30,2025-04-25
2993,Nicole Hicks,Premium,Low,Inactive,2,2,0,69074.78,34537.39,2000.0,0,2024-05-21,2024-08-05
2994,Robert Sanchez,Retail,Medium,Active,3,3,0,126919.79,42306.6,0.0,0,2022-10-05,2025-10-17
2995,Mary Bennett,Retail,Low,Active,3,3,0,111176.5,37058.83,500.0,0,2025-09-05,2025-10-14
2996,Amber Smith,Retail,Low,Active,1,1,0,41952.9,41952.9,0.0,0,2024-04-15,2024-04-15
2997,Kendra Keller,Retail,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
2998,William Hansen,Retail,High,Active,0,0,0,0.0,0.0,0.0,0,,
2999,Megan Campbell,Business,Medium,Active,2,2,0,59362.9,29681.45,25000.0,0,2025-03-25,2025-08-28
3000,Janet Paul,Retail,Low,Active,1,1,0,37372.25,37372.25,1000.0,0,2025-02-25,2025-02-25
3001,Angela Villa,Premium,High,Active,5,5,0,69289.73,13857.95,57000.0,1,2022-12-19,2023-08-22
3002,Stephen Stewart,Retail,Low,Active,1,1,0,55462.39,55462.39,2000.0,0,2025-09-16,2025-09-16
3003,Kristen Martinez,Student,High,Active,1,1,0,10170.85,10170.85,0.0,0,2025-04-22,2025-04-22
3004,Donald Mcbride,Retail,Low,Inactive,2,2,0,280644.15,140322.08,5000.0,0,2022-09-16,2024-09-23
3005,Eric Cooley,Retail,Medium,Active,5,5,0,138192.74,27638.55,6300.0,0,2023-12-20,2025-11-18
3006,Jessica Farley,Retail,High,Active,0,0,0,0.0,0.0,0.0,0,,
3007,Caitlin Skinner,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3008,Matthew Hunt,Retail,Medium,Inactive,2,2,0,46924.25,23462.13,5000.0,0,2022-05-30,2023-09-25
3009,Dr. Samantha Taylor,Retail,Low,Active,1,1,0,44914.24,44914.24,0.0,0,2025-09-27,2025-09-27
3010,Mallory Anderson,Premium,Low,Active,1,1,0,43683.01,43683.01,5000.0,0,2025-11-13,2025-11-13
3011,Curtis Larson,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3012,Danielle Alvarez,Retail,Medium,Active,1,1,0,24957.56,24957.56,2000.0,0,2023-11-27,2023-11-27
3013,Joseph Nelson,Retail,Medium,Active,1,1,0,52036.65,52036.65,0.0,0,2025-12-07,2025-12-07
3014,Brittney Clark,Retail,Low,Closed,4,3,1,60648.31,15162.08,56000.0,2,2024-11-27,2025-05-07
3015,Miguel Smith,Retail,High,Active,2,2,0,40647.65,20323.83,500.0,0,2024-03-26,2025-11-02
3016,Chelsea Hansen,Retail,Low,Active,3,2,1,281597.6,93865.87,25300.0,0,2023-03-24,2024-04-21
3017,Derek Perkins,Retail,Medium,Active,1,1,0,24576.5,24576.5,2000.0,0,2024-08-26,2024-08-26
3018,Patrick Hughes,Student,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3019,Melissa Matthews,Premium,Low,Closed,2,2,0,19040.42,9520.21,500.0,1,2024-01-18,2024-12-02
3020,Joshua Mcclain,Business,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
3021,Melissa Ortiz,Retail,Low,Active,2,2,0,199789.41,99894.71,5000.0,0,2024-04-07,2024-09-20
3022,Christian Fox,Student,Low,Active,2,2,0,29828.91,14914.46,27000.0,1,2024-03-24,2025-06-28
3023,Joanna Hess,Retail,Low,Active,2,1,1,77353.1,38676.55,7000.0,0,2025-05-02,2025-05-16
3024,Scott Horton,Student,Low,Inactive,1,1,0,30960.35,30960.35,0.0,0,2025-09-26,2025-09-26
3025,Austin Donovan,Retail,Low,Active,1,1,0,45919.41,45919.41,0.0,0,2025-01-25,2025-01-25
3026,Shelby Collins,Student,Low,Active,1,1,0,50581.59,50581.59,0.0,0,2023-08-06,2023-08-06
3027,Kelsey Perry,Retail,Low,Active,2,2,0,42892.56,21446.28,3000.0,0,2025-08-03,2025-10-08
3028,Christopher Hicks,Premium,Medium,Active,2,2,0,71580.03,35790.02,0.0,0,2023-12-09,2024-01-12
3029,Hayley Brown,Retail,Medium,Active,1,0,1,57326.76,57326.76,0.0,0,2024-08-12,2024-08-12
3030,Michael Foley,Retail,Low,Active,3,3,0,93394.01,31131.34,1000.0,0,2023-11-29,2025-01-25
3031,Lacey Allen,Retail,Low,Active,1,1,0,18879.28,18879.28,0.0,0,2025-10-11,2025-10-11
3032,Anthony Guerra,Retail,Low,Active,4,4,0,100009.34,25002.34,2500.0,0,2025-01-26,2025-11-30
3033,Kimberly Burnett,Retail,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
3034,Melissa Jones,Retail,Medium,Active,4,3,1,114117.53,28529.38,7000.0,0,2023-12-23,2025-12-31
3035,Angela English,Business,Medium,Closed,2,2,0,36923.52,18461.76,3000.0,0,2024-11-22,2025-12-08
3036,Ronald Snow,Retail,Medium,Active,2,2,0,52252.18,26126.09,1000.0,1,2023-11-10,2025-05-15
3037,Kelsey Jenkins,Student,Medium,Active,3,3,0,64272.89,21424.3,10000.0,1,2025-01-21,2025-07-09
3038,Catherine Flores,Business,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
3039,Michael Le,Retail,Low,Active,3,3,0,89521.04,29840.35,5500.0,0,2023-04-02,2025-12-04
3040,Scott Lopez,Student,Medium,Active,2,2,0,77820.02,38910.01,2000.0,0,2022-11-01,2025-04-22
3041,Ronald Petersen,Premium,Low,Active,1,1,0,58323.75,58323.75,1000.0,0,2025-07-08,2025-07-08
3042,Angel Gutierrez,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3043,Nancy Tucker,Retail,Medium,Active,1,1,0,23255.4,23255.4,1000.0,0,2024-09-02,2024-09-02
3044,Jeremy Hughes,Business,Medium,Active,1,1,0,34708.96,34708.96,0.0,0,2024-10-06,2024-10-06
3045,Christopher Herrera,Retail,High,Active,3,3,0,79173.82,26391.27,1000.0,0,2024-12-21,2025-10-12
3046,Kelsey Camacho,Retail,Low,Active,2,2,0,105167.82,52583.91,1000.0,0,2025-10-06,2025-10-25
3047,Brian Howard,Retail,Medium,Active,1,1,0,2552.28,2552.28,0.0,0,2024-09-11,2024-09-11
3048,Michelle Mays,Student,Low,Active,1,1,0,192813.84,192813.84,5000.0,0,2023-11-24,2023-11-24
3049,Linda Warren,Retail,Medium,Active,1,1,0,1648.65,1648.65,300.0,0,2023-09-18,2023-09-18
3050,Tammy Miller,Retail,Very High,Active,5,4,1,119481.17,23896.23,2500.0,0,2025-11-10,2025-12-22
3051,Jason Davis MD,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3052,Michael Richardson,Retail,Medium,Active,3,3,0,442487.8,147495.93,20000.0,0,2024-10-02,2025-03-27
3053,Jason Fuentes,Retail,Low,Active,2,1,1,162480.04,81240.02,55000.0,0,2025-11-10,2025-12-27
3054,Heather Lawson,Retail,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
3055,Megan Allen,Retail,Low,Active,2,2,0,60165.44,30082.72,500.0,0,2025-01-24,2025-10-07
3056,James Osborne,Retail,Low,Closed,1,1,0,4106.46,4106.46,500.0,0,2025-10-30,2025-10-30
3057,Benjamin Henson,Retail,Medium,Active,3,3,0,18725.25,6241.75,0.0,1,2023-06-01,2025-03-03
3058,Mr. James Miles,Retail,Medium,Active,5,5,0,346155.42,69231.08,11000.0,0,2025-03-25,2025-12-11
3059,Jamie Williams,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3060,James Wright,Premium,Low,Active,1,1,0,42745.54,42745.54,2000.0,0,2025-12-21,2025-12-21
3061,Michelle Hernandez,Retail,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
3062,Marie Hansen,Business,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3063,Timothy Pratt,Retail,High,Active,1,1,0,200226.12,200226.12,50000.0,0,2025-10-31,2025-10-31
3064,John Willis,Retail,Low,Active,1,1,0,33460.25,33460.25,0.0,0,2025-09-20,2025-09-20
3065,Peter Hodges,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3066,Timothy Griffin,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3067,Shawn Montes,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3068,Casey Stewart,Business,High,Inactive,1,0,1,33465.26,33465.26,0.0,0,2025-09-16,2025-09-16
3069,Jessica Marquez,Premium,Low,Active,1,1,0,-3686.37,-3686.37,25000.0,1,2025-10-22,2025-10-22
3070,Tammy Osborne,Premium,Medium,Closed,1,1,0,94703.61,94703.61,10000.0,0,2025-09-11,2025-09-11
3071,Jason Kidd,Student,Low,Closed,2,2,0,95506.15,47753.08,0.0,0,2025-06-02,2025-11-18
3072,Samuel Underwood,Premium,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
3073,Travis Hill,Premium,Medium,Active,2,2,0,248353.98,124176.99,25000.0,0,2025-09-28,2025-09-29
3074,Drew Mayo,Retail,Low,Active,3,3,0,55671.56,18557.19,11000.0,1,2024-12-25,2025-08-03
3075,Amanda Khan,Student,Medium,Active,2,2,0,48099.39,24049.7,11000.0,0,2024-12-25,2025-10-07
3076,Jamie Aguilar,Retail,Low,Active,5,4,1,303714.82,60742.96,22500.0,0,2025-11-02,2025-12-10
3077,Nathaniel Hudson,Retail,Low,Active,2,2,0,104880.96,52440.48,25000.0,0,2024-12-18,2025-05-09
3078,John Richardson,Student,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3079,Kevin Williams,Retail,Medium,Active,1,1,0,217762.25,217762.25,10000.0,0,2025-04-23,2025-04-23
3080,Adam Flynn,Retail,Low,Active,4,4,0,49456.28,12364.07,8000.0,0,2022-11-21,2025-06-16
3081,Arthur Harvey,Business,Low,Inactive,3,3,0,97527.3,32509.1,6000.0,0,2025-12-22,2025-12-31
3082,Keith Savage,Premium,Low,Inactive,0,0,0,0.0,0.0,0.0,0,,
3083,Joseph Todd,Retail,Low,Active,3,3,0,197022.13,65674.04,10000.0,0,2023-07-12,2023-12-15
3084,Kim Baker,Retail,High,Active,2,2,0,4447.48,2223.74,1500.0,1,2024-02-19,2025-02-06
3085,Eric Parks,Retail,Low,Active,1,1,0,181722.61,181722.61,5000.0,0,2024-12-08,2024-12-08
3086,Amy Roberts,Business,Low,Inactive,1,1,0,42038.66,42038.66,0.0,0,2025-12-20,2025-12-20
3087,Sarah Moreno,Business,Medium,Closed,4,4,0,102237.96,25559.49,0.0,0,2023-05-08,2025-11-15
3088,Tamara Lam,Student,Low,Active,2,2,0,53844.04,26922.02,300.0,0,2025-10-30,2025-12-03
3089,Mrs. Erika Roman,Premium,Low,Active,2,2,0,56201.63,28100.82,5000.0,0,2022-10-19,2024-09-13
3090,Gary Blevins,Retail,Low,Active,1,1,0,153950.29,153950.29,5000.0,0,2025-09-28,2025-09-28
3091,Joseph Warren,Retail,Low,Active,1,1,0,57873.72,57873.72,2000.0,0,2022-12-21,2022-12-21
3092,William Tanner,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3093,Erik Flores,Retail,Very High,Active,0,0,0,0.0,0.0,0.0,0,,
3094,Robert Giles,Retail,Medium,Active,1,1,0,55811.37,55811.37,0.0,0,2025-12-18,2025-12-18
3095,Mr. Christopher Bowman,Retail,Low,Active,4,4,0,125736.39,31434.1,1500.0,0,2025-06-24,2025-11-16
3096,Elaine Hudson,Premium,Low,Active,3,3,0,213080.74,71026.91,10000.0,0,2024-10-14,2025-01-31
3097,Nathaniel Cannon,Retail,Medium,Active,1,1,0,65959.64,65959.64,0.0,0,2023-07-29,2023-07-29
3098,Karen Ortiz,Premium,Low,Active,1,1,0,-787.43,-787.43,500.0,1,2025-09-09,2025-09-09
3099,Sharon Marshall,Premium,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
3100,Kayla Smith,Student,Low,Active,1,1,0,174149.09,174149.09,5000.0,0,2025-07-18,2025-07-18
3101,Kimberly Price,Premium,Low,Active,1,1,0,1944.4,1944.4,1000.0,0,2023-11-21,2023-11-21
3102,Stephanie Tran,Business,Medium,Active,1,1,0,27286.88,27286.88,500.0,0,2023-05-05,2023-05-05
3103,Christopher Williams,Premium,Medium,Inactive,0,0,0,0.0,0.0,0.0,0,,
3104,Lucas Jackson,Premium,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
3105,Jennifer Green,Business,Medium,Active,1,1,0,53202.85,53202.85,500.0,0,2025-09-17,2025-09-17
3106,Steven Miller,Retail,Low,Active,2,2,0,58784.94,29392.47,2000.0,0,2025-09-25,2025-11-19
3107,Teresa Lawrence,Retail,Low,Inactive,2,2,0,41627.62,20813.81,0.0,0,2023-09-04,2025-03-08
3108,Alex Coleman,Retail,Medium,Active,2,2,0,62216.97,31108.49,5500.0,0,2024-12-05,2025-08-10
3109,Jonathan Smith,Retail,Low,Active,2,2,0,48301.65,24150.83,0.0,0,2022-11-23,2025-08-19
3110,Caroline Moss,Retail,Very High,Active,2,2,0,57746.68,28873.34,5000.0,0,2024-09-15,2024-10-21
3111,Michael Mason,Retail,Very High,Active,0,0,0,0.0,0.0,0.0,0,,
3112,Shannon Mills,Business,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3113,Linda Gonzales,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3114,William Freeman,Retail,Low,Active,2,2,0,90589.55,45294.78,5000.0,0,2024-10-28,2025-09-05
3115,Luis Warner,Retail,Very High,Active,4,4,0,48532.88,12133.22,7000.0,2,2024-01-23,2025-07-25
3116,Kimberly Williams,Retail,Low,Active,1,1,0,235548.19,235548.19,10000.0,0,2024-02-24,2024-02-24
3117,Sara Garcia,Premium,Medium,Active,2,2,0,54195.8,27097.9,5500.0,0,2023-06-30,2024-04-28
3118,Joshua Wheeler,Retail,Low,Active,1,1,0,16293.86,16293.86,0.0,0,2025-09-13,2025-09-13
3119,Jessica Walker,Retail,Low,Active,1,1,0,8506.63,8506.63,0.0,0,2023-03-25,2023-03-25
3120,Molly Ballard,Retail,Low,Active,3,3,0,25208.61,8402.87,0.0,0,2025-06-24,2025-12-01
3121,David Moore,Retail,Low,Active,4,4,0,278272.01,69568.0,15000.0,0,2024-11-13,2025-12-11
3122,Dr. Curtis Blackwell,Retail,Medium,Active,2,2,0,47708.37,23854.19,3000.0,0,2025-12-05,2025-12-20
3123,Chris Lawrence,Premium,Low,Active,3,3,0,159598.59,53199.53,1000.0,0,2025-11-05,2025-12-21
3124,Teresa Porter,Retail,Low,Active,1,1,0,-492.64,-492.64,5000.0,1,2025-10-11,2025-10-11
3125,Patrick Murphy,Retail,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
3126,Joseph Harris,Retail,High,Active,1,1,0,47484.64,47484.64,2000.0,0,2024-12-03,2024-12-03
3127,Gordon Freeman,Retail,Medium,Inactive,3,3,0,42458.09,14152.7,51300.0,0,2025-11-22,2025-12-31
3128,Lori Schmitt,Student,Low,Active,4,4,0,91798.51,22949.63,6500.0,1,2025-09-08,2025-12-21
3129,Adam Nelson,Premium,Very High,Active,0,0,0,0.0,0.0,0.0,0,,
3130,Carol Grimes,Student,Medium,Active,1,1,0,50100.83,50100.83,500.0,0,2025-08-16,2025-08-16
3131,Andre Kennedy,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3132,Hannah Blair,Premium,Low,Active,3,3,0,81510.96,27170.32,26000.0,0,2023-06-25,2025-03-06
3133,Leah Johnson,Retail,High,Active,1,1,0,23452.99,23452.99,0.0,0,2025-10-03,2025-10-03
3134,Cody Taylor,Premium,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
3135,Alyssa Howard,Student,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
3136,Vernon Phillips,Retail,Medium,Active,1,1,0,48107.22,48107.22,0.0,0,2024-12-25,2024-12-25
3137,Glen Williams,Retail,Low,Active,1,1,0,282.71,282.71,0.0,0,2025-09-21,2025-09-21
3138,Maria Moore,Business,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3139,Sarah Rice,Business,Low,Active,1,1,0,48829.05,48829.05,0.0,0,2025-10-27,2025-10-27
3140,Katherine Schneider,Business,Low,Closed,0,0,0,0.0,0.0,0.0,0,,
3141,James Weber,Retail,Medium,Active,2,2,0,57879.37,28939.69,1500.0,0,2025-05-20,2025-10-10
3142,Lisa Butler,Business,Medium,Active,2,2,0,52741.9,26370.95,0.0,0,2023-12-20,2024-01-14
3143,Christina Henry,Business,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
3144,Christopher Diaz,Student,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
3145,Heather Young,Business,Very High,Active,4,4,0,148793.47,37198.37,11000.0,0,2024-09-15,2025-09-18
3146,Paul Taylor,Premium,Low,Active,4,3,1,175071.97,43767.99,7000.0,0,2025-05-19,2025-12-23
3147,Nancy Johnson DDS,Retail,Low,Active,2,2,0,145020.64,72510.32,0.0,0,2024-09-05,2025-02-25
3148,Cheryl Bowman,Retail,High,Active,3,3,0,106667.98,35555.99,3000.0,0,2023-11-14,2025-01-17
3149,Kristen Brown,Retail,Medium,Active,2,2,0,37476.83,18738.42,1000.0,0,2024-12-09,2025-11-05
3150,Danielle Rodriguez,Business,Medium,Active,2,2,0,92362.18,46181.09,55000.0,0,2022-09-13,2024-01-11
3151,Mary Faulkner,Retail,Low,Active,4,4,0,84308.33,21077.08,7000.0,0,2024-08-28,2025-08-14
3152,James Washington,Retail,Low,Active,2,2,0,76526.13,38263.07,0.0,0,2025-07-11,2025-09-22
3153,Christina Zamora,Retail,Low,Active,1,1,0,11412.53,11412.53,0.0,0,2024-07-30,2024-07-30
3154,Michael Garcia,Premium,Medium,Active,1,1,0,16017.93,16017.93,0.0,0,2025-10-08,2025-10-08
3155,Lauren Moore,Premium,Low,Inactive,2,2,0,72661.25,36330.63,0.0,0,2024-01-11,2025-11-26
3156,Emily Fischer MD,Retail,Low,Active,3,3,0,6761.05,2253.68,600.0,1,2024-02-27,2025-07-28
3157,Billy Mercado,Retail,Medium,Active,1,1,0,70422.25,70422.25,0.0,0,2024-04-19,2024-04-19
3158,Jamie Jackson,Retail,Medium,Active,1,1,0,97346.66,97346.66,10000.0,0,2025-05-19,2025-05-19
3159,Dr. Wayne King,Retail,Medium,Active,1,0,1,4515.72,4515.72,2000.0,0,2025-06-19,2025-06-19
3160,Brenda Barnett,Business,Medium,Active,2,2,0,27248.05,13624.03,7000.0,0,2025-05-21,2025-08-15
3161,Janice Mathis,Retail,Medium,Active,1,1,0,13755.47,13755.47,0.0,0,2025-11-05,2025-11-05
3162,John Golden MD,Premium,Low,Active,1,1,0,44239.41,44239.41,500.0,0,2025-05-12,2025-05-12
3163,Brian Clayton,Retail,High,Active,0,0,0,0.0,0.0,0.0,0,,
3164,Bryce Trujillo,Premium,Medium,Active,3,3,0,59888.28,19962.76,5000.0,0,2023-05-14,2025-02-13
3165,Richard Wood,Student,Low,Active,2,2,0,51270.52,25635.26,5000.0,0,2024-12-14,2025-11-21
3166,Hector Kelley,Student,Medium,Active,2,2,0,-4277.08,-2138.54,6000.0,1,2025-03-03,2025-05-11
3167,Cory Goodwin,Student,Low,Inactive,2,2,0,18595.65,9297.83,1000.0,0,2024-11-05,2025-12-13
3168,Emily Rodriguez,Student,Medium,Active,2,2,0,1961.23,980.62,1300.0,1,2024-10-04,2025-05-12
3169,Crystal Murphy,Retail,Low,Active,3,3,0,150922.15,50307.38,10500.0,0,2023-10-15,2025-02-13
3170,Miranda Carroll,Business,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3171,Dr. Kelly Martinez MD,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3172,Kelly Dominguez,Retail,Low,Active,1,1,0,53280.18,53280.18,5000.0,0,2025-09-10,2025-09-10
3173,Dr. Angela Santiago PhD,Student,Medium,Active,1,1,0,2933.07,2933.07,500.0,0,2025-04-22,2025-04-22
3174,Michael Allen,Premium,Low,Active,1,1,0,46870.8,46870.8,2000.0,0,2023-12-29,2023-12-29
3175,Troy Freeman,Retail,Low,Active,3,3,0,145297.07,48432.36,5000.0,0,2025-10-09,2025-11-15
3176,Janet Salinas,Premium,Medium,Active,4,4,0,71887.89,17971.97,11300.0,0,2024-05-02,2025-09-27
3177,Shawn Johnson,Premium,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3178,Christina Davis,Retail,Low,Active,3,3,0,206198.69,68732.9,10000.0,1,2025-08-14,2025-12-25
3179,Sean Wolf,Retail,Low,Active,1,1,0,-3733.34,-3733.34,1000.0,1,2025-03-05,2025-03-05
3180,Robin Henderson,Retail,Medium,Active,1,1,0,168566.16,168566.16,10000.0,0,2025-05-19,2025-05-19
3181,Sherry Campbell,Retail,Low,Active,5,5,0,246811.96,49362.39,13000.0,0,2023-10-10,2025-03-13
3182,Ms. Tamara Gonzales,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3183,Thomas Wagner,Student,Low,Active,1,1,0,243359.49,243359.49,5000.0,0,2024-05-09,2024-05-09
3184,Christopher Santana,Retail,Low,Active,4,4,0,172202.37,43050.59,8500.0,1,2024-05-13,2025-08-02
3185,Devon Barnes,Retail,Medium,Active,3,3,0,148927.82,49642.61,3000.0,0,2024-02-16,2025-12-08
3186,James White,Business,Low,Active,3,3,0,121277.02,40425.67,53000.0,0,2025-03-12,2025-12-24
3187,Alyssa Harris,Retail,Medium,Active,2,2,0,130306.61,65153.31,5500.0,0,2025-01-10,2025-08-26
3188,Kendra Dalton,Business,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3189,Stacey Young,Business,High,Active,3,3,0,133670.4,44556.8,6000.0,0,2025-12-12,2025-12-25
3190,Jenna Pineda,Business,Medium,Active,3,3,0,86062.95,28687.65,5300.0,0,2025-07-05,2025-12-24
3191,Adam Jensen,Student,Low,Active,1,1,0,172611.04,172611.04,10000.0,0,2025-12-08,2025-12-08
3192,Kevin Melendez,Retail,Medium,Active,0,0,0,0.0,0.0,0.0,0,,
3193,Hannah Cummings,Retail,Medium,Active,1,1,0,49013.27,49013.27,0.0,0,2025-07-09,2025-07-09
3194,Danielle Moore,Retail,Low,Active,0,0,0,0.0,0.0,0.0,0,,
3195,Kevin Reyes,Retail,Low,Active,2,2,0,88499.63,44249.82,2000.0,0,2025-10-21,2025-12-12
3196,Donald Lopez,Retail,High,Active,1,1,0,18478.82,18478.82,1000.0,0,2025-12-30,2025-12-30
3197,Lauren Ingram,Business,Low,Active,1,1,0,7700.42,7700.42,300.0,0,2025-11-11,2025-11-11
3198,Troy Singh,Retail,Low,Active,1,1,0,58119.89,58119.89,0.0,0,2023-03-10,2023-03-10
3199,Brenda James,Premium,Low,Inactive,2,2,0,76793.09,38396.55,0.0,0,2025-07-26,2025-12-24
